code,name,animal_proportion,has_meat_or_poultry,has_fish,has_seafood,ingredient_subgroup_code,fao_subgroup_code
F032243,"Jauhelihakastike, tomaattinen, naudanliha 7 %, suurustamaton",0.8,1,0,0,901,704
F032250,"Siika, paistettu, ei korppujauhoja",1.0,0,1,0,701,601
F032256,"Salaatti, punajuurisalaatti, teollinen, majoneesikastike, tuotekeskiarvo",0.05,0,0,0,604,906
F032257,"Kokolihaleikkele, ohuen ohut broilerin fileeleike, rasvaa 2 %",1.0,1,0,0,905,702
F032301,"Margariini 60 %, flora normaalisuolainen",0.03,0,0,0,602,1101
F032308,"Margariini 60 %, flora laktoositon",0.0,0,0,0,602,1101
F032342,"Margariini 80 %, leivontaan ja ruoanlaittoon",0.0,0,0,0,602,1101
F032343,"Kasvirasvalevite 38 %, becel kevyt",0.0,0,0,0,602,1101
F032344,"Kasviöljyvalmiste, juokseva, 82 %, flora culinesse",0.0,0,0,0,604,1101
F032348,"Kasviöljyvalmiste, juokseva, 82%, becel",0.0,0,0,0,604,1101
F032350,"Kasvirasvalevite 38 %, becel kevyt oliivi",0.0,0,0,0,602,1101
F032354,"Kasviöljyvalmiste, juokseva, 80%, keiju, rypsiöljy",0.0,0,0,0,604,1101
F032360,"Margariini 60%, benecol laktoositon",0.0,0,0,0,602,1101
F032374,"Margariini 40%, benecol",0.03,0,0,0,602,1101
F032381,"Spagettikastikejauhe, kastikeainekset, knorr",0.0,0,0,0,604,1302
F032384,"Ateriakastike, currykastike, uncle ben's, valmiskastike",0.0,0,0,0,604,1302
F032385,"Raejuusto, rasvaa 1,5 %",1.0,0,0,0,1003,404
F032403,"Dippikastikejauhe, sisältää maitoa, kastikeainekset",0.3,0,0,0,1001,1302
F032404,"Dippikastikejauhe, maidoton, kastikeainekset",0.0,0,0,0,604,1302
F032405,"Kylmä kastike, kermaviilikastike, dippikastike, rasvaa 10-12 %, jauheesta",1.0,0,0,0,1002,403
F032407,"Meetvursti, ultrakevyt, rasvaa 9 %",1.0,1,0,0,905,702
F032409,"Kokolihaleikkele, korppukinkku, rasvaa 3 %",1.0,1,0,0,905,702
F032418,"Kauravalmiste, hapatettu, maustettu, yosa, keskiarvo, probiootteja",0.0,0,0,0,1501,111
F032422,"Välipalajuoma, tehojuoma, hedelmä, gefilus, c- ja d-vitamiinia, probiootteja",1.0,0,0,0,1004,401
F032431,"Kasviöljyvalmiste, juokseva, 80 %, sunnuntai, rypsiöljy",0.0,0,0,0,604,1101
F032444,"Mysli, hedelmäinen, pirkka",0.0,0,0,0,506,106
F032445,"Muro, suklaamuro, pirkka",0.0,0,0,0,501,1204
F032449,"Välipalapatukka, jogurttinen myslipatukka",0.05,0,0,0,506,106
F032451,"Välipalapatukka, marjaisa myslipatukka",0.03,0,0,0,506,106
F032452,"Välipalapatukka, hedelmäinen myslipatukka",0.03,0,0,0,506,106
F032455,"Verigreippi, kuorittu",0.0,0,0,0,401,1002
F032456,Latva-artisokka,0.0,0,0,0,101,903
F032464,"Pähkinä, parapähkinä",0.0,0,0,0,201,303
F032469,"Sekaleipä, aamiaissämpylä, perheleipurit",0.0,0,0,0,501,103
F032470,"Vaalea leipä, evässämpylä, perheleipurit",0.0,0,0,0,501,103
F032471,"Sekaleipä, limpukka, pågen",0.0,0,0,0,501,103
F032473,"Välipalajuoma, hevi shot, valio, ananas-porkkana-mango",0.0,0,0,0,1201,1407
F032474,"Välipalajuoma, hevi shot, valio, omena-porkkana-mansikka",0.0,0,0,0,1201,1407
F032477,"Välipalajuoma, mehukatti hedelmävälipala, mansikka",0.0,0,0,0,1201,1406
F032478,"Ateriakastike, hapanimelä, sweet & sour, uncle ben's, valmiskastike",0.0,0,0,0,604,1302
F032480,"Salaatinkastike, kartanon, saarioinen, rypsiöljypohjainen, rasvaa 39 %",0.0,0,0,0,604,1302
F032482,"Salaatinkastike, talon-, felix, rypsiöljypohjainen, rasvaa 20 %",0.0,0,0,0,604,1302
F032483,"Salaatinkastike, kreikkalainen-, felix, rypsiöljypohjainen, rasvaa 25 %",0.0,0,0,0,604,1302
F032485,"Salaatinkastike, hunaja-sinappi, felix, rypsiöljypohjainen, rasvaa 36 %",0.0,0,0,0,604,1302
F032490,"Pulla, korvapuusti, gifflar kanelikorvapuusti, pågen",0.15,0,0,0,501,1201
F032493,"Kakku, muffini, cremetäyte muffinsi kaakao, pågen",0.05,0,0,0,501,1201
F032502,"Makeinen, dumle, fazer, maitosuklaalla kuorrutettu toffee",0.5,0,0,0,1001,1202
F032503,"Makeinen, maitosuklaarae, m&m's/amerikan pastilli",0.15,0,0,0,1001,1202
F032509,"Suklaa, suklaapatukka, twix, keksiä ja toffeeta",0.2,0,0,0,1101,1204
F032511,"Pulla, dallaspulla, fazer",0.2,0,0,0,501,1201
F032518,"Kääretorttu, napakymppi, fazer oululainen",0.15,0,0,0,501,1201
F032526,"Kiisseli, mansikkakeitto",0.0,0,0,0,1201,1406
F032530,"Keksi, hetkiset, kaura-suklaa, jyväshyvä lu",0.05,0,0,0,501,1201
F032533,"Keksi, paussi kaakao, jyväshyvä, lu",0.0,0,0,0,501,1201
F032534,"Hapankorppu, kaurakorppu, oululainen, fazer",0.0,0,0,0,503,111
F032535,"Karjalanpiirakka, rukiinen imatran riisipiirakka, fazer",0.5,0,0,0,505,101
F032536,"Karjalanpiirakka, rukiinen riisipiirakka, fazer",0.5,0,0,0,505,101
F032540,"Glögijuoma, alkoholiton",0.0,0,0,0,1201,1405
F032541,"Rahka, maitorahka, maustettu, rasvaa 7 %, valio",0.7,0,0,0,1002,402
F032542,"Keksi, suklaapisara, jyväshyvä, lu",0.05,0,0,0,501,1201
F032553,"Kasviöljyvalmiste, juokseva, 80 %, tuotekeskiarvo",0.0,0,0,0,604,1101
F032555,"Keksi, kanelikeksi, bastogne, lu",0.05,0,0,0,501,1201
F032595,"Piimä, rasvaton, laktoositon, d-vit 0,5 ug",1.0,0,0,0,1002,402
F032598,"Jogurtti, maustamaton, rasvaton",1.0,0,0,0,1002,402
F032602,"Raakamakkara, grilliwurst chorizo, saarioinen",1.0,1,0,0,904,702
F032608,"Tofu-kasviskastike, tomaattinen, suurustamaton",0.0,0,0,0,201,1805
F032638,"Ateriankorvike, pirtelö, juomajauhe, allevo",0.5,0,0,0,1401,1502
F032650,"Ateriankorvike, hunger control, valmisjuoma, nutrilett",0.0,0,0,0,1401,1502
F032655,"Ateriankorvike, hunger control, patukka, nutrilett",0.5,0,0,0,1401,1502
F032659,"Ateriankorvike, pirtelö, juomajauhe, tuotekeskiarvo",0.5,0,0,0,903,1502
F032664,"Rasvaseoslevite 75 %, oivariini, normaalisuolainen, vl",0.63,0,0,0,603,1103
F032665,"Rasvaseoslevite 75%, oivariini, vähemmän suolaa, vl",0.63,0,0,0,603,1103
F032668,"Rasvaseoslevite 75%, oivariini, pehmeästi levittyvä, vl",0.63,0,0,0,603,1103
F032669,"Rasvaseos 60 %, oivariini, vähärasvaisempi, vl",0.63,0,0,0,603,1103
F032670,"Rasvaseoslevite 75 %, oivariini, laktoositon",0.63,0,0,0,603,1103
F032671,"Rasvaseoslevite 43%, ingmariini, vl",0.58,0,0,0,603,1103
F032672,"Rasvaseoslevite 82%, ingmariini merisuola, vl",0.7,0,0,0,603,1103
F032673,"Rasvaseoslevite 75%, ingmariini, normaalisuolainen, vl",0.65,0,0,0,603,1103
F032676,"Rasvaseoslevite 57 %, ingmariini, vähärasvaisempi, vl",0.58,0,0,0,603,1103
F032685,"Salaatti, perunasalaatti, atria, majoneesikastike",0.05,0,0,0,604,201
F032688,"Salaatti, perunasalaatti, oliivi-rypsiöljy, ei majoneesia",0.0,0,0,0,102,201
F032695,"Makeinen, marianne, fazer, piparminttusuklaakaramelli",0.1,0,0,0,1101,1203
F032697,"Mysli, muromysli",0.0,0,0,0,506,106
F032701,"Jäätelö, pehmytjäätelö, ei vohvelia",0.5,0,0,0,1004,1204
F032702,"Jäätelö, soijajäätelö, tofuline, vanilja",0.0,0,0,0,1501,302
F032703,Suklaa-pähkinälevite,0.09,0,0,0,201,1202
F032704,"Jauheliha, naudanpaisti, rasvaa 9 %",1.0,1,0,0,901,702
F032705,"Jäätelö, kasvirasvajäätelö",0.1,0,0,0,1004,1204
F032708,"Kermavaahtospray, teollinen",0.74,0,0,0,1004,403
F032709,"Margariini, talousmargariini 80 %, keskiarvo, leivontaan ja ruoanlaittoon",0.03,0,0,0,602,1101
F032710,"Ruoanvalmistuskerma, kasvirasvakerma, rasvaa 4 %, vl",0.2,0,0,0,604,1101
F032711,"Ranskanperuna, uppopaistettu",0.0,0,0,0,301,201
F032713,"Popcorn, mikropopcorn",0.0,0,0,0,506,102
F032714,"Keksi, voileipäkeksi, ruis cracker, kantolan",0.0,0,0,0,501,110
F032721,"Ruoanvalmistuskerma, kasvirasvakerma, rasvaa 7 %, vl",0.2,0,0,0,604,1101
F032724,"Raakamakkara, chorizo, kotitekoinen",1.0,1,0,0,904,702
F032729,"Parsa, keitetty, suolaton",0.0,0,0,0,101,903
F032730,"Paahtoleipä, 100 % täysjyväpaahto, vaasan",0.0,0,0,0,501,103
F032731,"Nuudeli, täysjyvävehnä",0.02,0,0,0,501,103
F032733,Kinder yllätysmuna,0.25,0,0,0,1101,1204
F032734,"Soijajuoma, alpro kalsiumsoijajuoma, sokeri, kalsiumia, vitamiineja",0.0,0,0,0,1501,302
F032735,"Jogurtti, maustamaton, a+, rasvaa 2,5 %, vl, d-vit 1 ug",1.0,0,0,0,1002,402
F032739,"Siiderijuoma, pear, alkoholiton siideri, 0,02 til% alkoholia, rainbow",0.0,0,0,0,1201,1405
F032740,"Olut, alkoholiton olut, nikolai, 0,0 til% alkoholia, sinebrychoff",0.0,0,0,0,1201,1401
F032741,"Piparkakkutaikina, kotitekoinen",0.4,0,0,0,501,1201
F032742,"Sekaleipä, jyväisät perheviipaleet, oululainen",0.0,0,0,0,501,103
F032744,"Luumumarmeladi, luumuhillo",0.0,0,0,0,1101,1203
F032746,"Energiajuoma, vitaminoitu, keinotekoisesti makeutettu",0.0,0,0,0,1201,1406
F032758,"Soijajuoma, alpro luomu",0.0,0,0,0,1501,302
F032770,"Kivennäisvesi, novelle plus, sinkkiä ja e-vitamiinia, fruktoosia, hartwall",0.0,0,0,0,1201,1402
F032772,"Kivennäisvesi, novelle plus, c-vitamiinia ja magnesiumia, hartwall",0.0,0,0,0,1201,1402
F032773,"Kivennäisvesi, novelle friss, keskiarvo, fruktoosia, hartwall",0.0,0,0,0,1201,1402
F032778,"Leikkelemakkara, lauantaimakkara, keskiarvo, rasvaa 18 %",1.0,1,0,0,905,702
F032782,"Makaronilaatikko, liha-makaronilaatikko, kokkikartano snellman, valmisateria",0.6,1,0,0,901,1801
F032783,"Kaurajuoma, rainbow, lisätty kalsiumia ja vitamiineja",0.0,0,0,0,1501,111
F032784,"Leikkelemakkara, lauantaimakkara, kevyt, keskiarvo, rasvaa 10 %",1.0,1,0,0,905,702
F032786,"Leikkelemakkara, lauantaimakkara, rasvaa 17 %",1.0,1,0,0,905,702
F032792,"Lasagne bolognese, kokkikartano snellman, valmisateria",0.55,1,0,0,901,1801
F032794,"Kinkku-ananaspasta, pastalaatikko, kokkikartano snellman, valmisateria",0.5,1,0,0,905,1801
F032799,"Broiler-pekonipasta, pastalaatikko, kokkikartano snellman, valmisateria",0.5,1,0,0,701,1801
F032803,"Perunalaatikko, kala, kirjolohikiusaus, kokkikartano snellman, valmisateria",0.5,0,1,0,701,1802
F032805,"Perunalaatikko, kinkkukiusaus, kokkikartano snellman, valmisateria",0.29,1,0,0,902,1804
F032807,"Perunalaatikko, jauhelihakiusaus, kokkikartano snellman, valmisateria",0.75,1,0,0,901,1801
F032816,"Lihapiirakka, keskiarvo, teollinen",0.1,0,0,0,501,1801
F032822,"Kalapaistos, hk, valmisateria",0.5,0,1,0,903,1802
F032832,"Jälkiruokakastike, vaniljakastike, kevytmaito, perunajauho",0.58,0,0,0,1001,1204
F032837,"Jälkiruokakastike, kinuskikastike",0.67,0,0,0,1101,1204
F032847,"Kanaviillokki, hk, valmisateria",0.5,1,0,0,903,1801
F032848,"Kana-vuohenjuustopasta, hk via, valmisateria",0.5,1,0,0,903,1801
F032849,"Muro, neljänviljanmuro, elovena täysjyvämuro 4 viljaa",0.0,0,0,0,501,103
F032852,"Donitsi, teollinen",0.2,0,0,0,501,1201
F032859,"Kalakukko, muikkukukko",0.38,0,1,0,701,1802
F032892,"Hedelmäjuoma, hyvää päivää, karpalo, osittain keinotekoisesti makeutettu",0.0,0,0,0,1201,1406
F032893,"Hedelmäjuoma, hyvää päivää, sitrus, osittain keinotek. makeutettu,  vitaminoitu",0.0,0,0,0,1201,1406
F032894,"Hedelmäjuoma, hyvää päivää, fruktoosi, vitaminoitu",0.0,0,0,0,1201,1406
F032925,"Juusto, vuohenjuusto, chèvre, rasvaa 30 %",1.0,0,0,0,1003,404
F032931,"Juusto, vuohenjuusto, chèvre, rasvaa 30%, paistettu",1.0,0,0,0,1003,404
F032934,"Mummon kanaa ja kermapippurikastiketta, hk, valmisateria",0.5,1,0,0,903,1801
F032947,"Näkkileipä, täysjyväruis, pieni pyöreä/maukas, vaasan, kuitua 20 %",0.0,0,0,0,502,110
F032949,"Näkkileipä, täysjyväruisnäkkileipä, kunto, vaasan, ruisleseitä, kuitua 20 %",0.0,0,0,0,502,110
F032950,"Näkkileipä, moniviljanäkkileipä, pieni pyöreä, vaasan, seesaminsiemeniä",0.0,0,0,0,502,110
F032954,"Broileria kookos-currykastikkeella, kokkikartano snellman, valmisateria",0.5,1,0,0,903,1801
F032956,"Sekaleipä, grahamsämpylä, leipäaitta, lidl, vehnä- grahamjauho, vehnärouhe",0.0,0,0,0,501,103
F032957,"Sekaleipä, pehmeä moniviljaleipä, leipäaitta, lidl, vehnäjauho, vehnärouhe",0.0,0,0,0,501,103
F032959,"Vaalea leipä, arinaleipä, leipäaitta, lidl, oliiviöljy, voimakassuolainen",0.0,0,0,0,501,103
F032962,"Ruisleipä, ruispalat, leipäaitta, lidl, täysjyväruis-vehnäjauho",0.0,0,0,0,502,110
F032964,"Ruisleipä, perinteinen varrasleipä, leipäaitta/lidl,täysjyväruis-hiivaleipäjauho",0.0,0,0,0,502,110
F032965,"Ruisleipä, pyöreät ruispalaset, leipäaitta, lidl, täysjyväruisjauho, perunahiut.",0.0,0,0,0,502,110
F032976,"Sekaleipä, maalaisviipaleet, leipäaitta, lidl, vehnä-hiivaleipäjauho",0.0,0,0,0,501,103
F032977,"Sekaleipä, täysjyväviipaleet, leipäaitta, lidl, grahamjauho, vehnärouhe",0.0,0,0,0,501,103
F032980,"Vaalea leipä, hot dog sämpylä, kohberg, lidl",0.0,0,0,0,501,103
F032984,"Näkkileipä, kauranäkkileipä, wasa, kaura- vehnäjauho, kaurahiutale",0.0,0,0,0,503,111
F032985,"Keksi, pikkuleipä, suklaakuorrute päällä",0.2,0,0,0,501,1201
F032987,"Keksi, vohvelikeksi, favorini, lidl",0.05,0,0,0,501,1201
F032991,"Keksi, marie-keksi",0.0,0,0,0,501,1201
F033011,"Muro, vehnähiutale, nut flakers, lidl",0.0,0,0,0,501,103
F033020,"Maustekastike, sweet chili sauce, makea chilikastike",0.0,0,0,0,604,1302
F033021,"Maustetahna, currytahna, mieto, tikka masala",0.0,0,0,0,1401,1302
F033022,"Maustetahna, inkivääritahna",0.0,0,0,0,1401,1302
F033023,"Inkivääri, juurakko, raaka",0.0,0,0,0,101,906
F033024,"Inkivääri, säilötty",0.0,0,0,0,101,905
F033026,"Soijarouhe, vaalea tai tumma, keitetty, suolaton",0.0,0,0,0,201,302
F033027,"Lihapulla, lihapyörykkä, kartanon, lidl",0.8,1,0,0,901,702
F033028,"Lihapulla, lihapyörykkä, enebacken, lidl",0.8,1,0,0,901,702
F033038,"Sharon, kaki, persimon",0.0,0,0,0,402,1002
F033048,"Ruoanvalmistuskerma, kasvirasvakerma, rasvaa 7 %",0.2,0,0,0,604,1101
F033060,"Papaija, kuivattu",0.0,0,0,0,402,1003
F033061,"Broilerifilee, keitetty, suolaton",1.0,1,0,0,903,1801
F033065,"Mango, kuivattu",0.0,0,0,0,402,1003
F033067,"Erikoishedelmä, eksoottinen, keskiarvo, mango/papaija, kuivattu",0.0,0,0,0,401,1003
F033070,"Viikuna, kuivattu",0.0,0,0,0,402,1003
F033071,"Bataattisosekeitto, saarioinen, valmisateria",0.1,0,0,0,101,905
F033073,"Katkarapukeitto, saarioinen, valmisateria",0.87,0,1,1,701,1802
F033074,"Porkkanasosekeitto, saarioinen, valmisateria",0.2,0,0,0,101,905
F033076,"Thai-kanakeitto, saarioinen, valmisateria",0.2,1,0,0,903,1801
F033077,"Ananas, kuivattu",0.0,0,0,0,402,1003
F033079,"Broilerpasta, saarioinen, valmisateria",0.5,1,0,0,903,1801
F033083,"Lasagne, saarioinen, valmisateria",0.55,1,0,0,903,1801
F033086,"Perunalaatikko, jauhelihakiusaus, saarioinen, valmisateria",0.75,1,0,0,901,1801
F033088,"Härkäruukku, saarioinen, valmisateria",0.5,1,0,0,901,1801
F033089,"Kermainen kanaruukku, saarioinen, valmisateria",0.75,1,0,0,903,1801
F033091,Avokadoöljy,0.0,0,0,0,601,1101
F033095,"Pähkinä, pekaanipähkinä",0.0,0,0,0,201,303
F033097,"Grillimakkara, bratwursti",1.0,1,0,0,904,702
F033100,"Vaalea leipä, vaalea lounassämpylä, vaasan",0.0,0,0,0,501,103
F033102,"Pähkinä, hunajapaahdettu maapähkinä",0.05,0,0,0,201,303
F033103,"Jogurtti, maustettu, valio olo, rasvaa 2,7 %, eila, d-vit 1 ug, probiootteja",0.6,0,0,0,1002,402
F033106,"Jogurtti, intialainen jogurttijuoma, mangolassi",0.7,0,0,0,1002,402
F033113,"Mehu, mehujuoma, mehukatti pillijuoma, täydennetty",0.0,0,0,0,1201,1406
F033119,"Juusto, salaattijuusto, rasvaa 9-11 %, lehmänmaito, suolaliemessä",1.0,0,0,0,1003,404
F033120,"Juusto, salaattijuusto, rasvaa 22 %, lehmänmaito, öljyssä",0.55,0,0,0,1003,404
F033122,"Soijajuoma, alpro maustamaton, kalsiumia ja vitamiineja",0.0,0,0,0,1501,302
F033124,"Soijajuoma, rainbow, kalsiumia ja vitamiineja",0.0,0,0,0,1501,302
F033125,"Soijajuoma, pirkka luomu maustamaton",0.0,0,0,0,1501,302
F033128,"Pähkinä, chilipähkinä",0.0,0,0,0,201,303
F033129,"Jogurtti, lohkeava luonnonjogurtti, rasvaa 5,5 %, laktoositon",1.0,0,0,0,1002,402
F033130,"Pähkinä, cashewpähkinä, suolattu",0.0,0,0,0,201,303
F033131,"Pähkinä, pistaasipähkinä, suolattu",0.0,0,0,0,201,303
F033137,"Soijajuoma, alpro kevyt suklaajuoma, kalsiumia ja vitamiineja",0.0,0,0,0,1501,302
F033138,"Soijajuoma, alpro suklaa, kalsiumia ja vitamiineja",0.0,0,0,0,1501,302
F033141,"Jogurtti, kerrosjogurtti, valio, rasvaa 2 %, vl, d-vitamiinia 0,9 ug",1.0,0,0,0,1002,402
F033145,"Muro, vehnähiutale, kellogg's all-bran regular, vitaminoitu",0.0,0,0,0,501,103
F033147,"Rahka, marja-hedelmä, danonino, rasvaa 2,9 %, d-vitamiinia 1,25 ug",0.65,0,0,0,1002,402
F033150,"Jogurtti, lohkeava, maustettu, rasvaa 4,6 %, laktoositon",0.6,0,0,0,1002,402
F033151,"Merisuola, jodioimaton",0.0,0,0,0,1401,1301
F033154,"Kala, tuoresuolattu",1.0,0,1,0,701,601
F033162,"Jogurtti, maustamaton, rasvaa 2,5 %",1.0,0,0,0,1002,402
F033163,"Kaurajuoma, elovena välipalajuoma hedelmäinen, 0,5% rasvaa",0.0,0,0,0,1201,111
F033164,"Maito, täysmaito, vl, ei lisätty d-vitamiinia",1.0,0,0,0,1001,401
F033167,"Kiisseli, mehukeitto, karviais-boysenmarjakeitto+kuitu, sokeriton, valio",0.0,0,0,0,1201,1406
F033168,"Juusto, polar 10 % rasvaa, valio, d-vitamiinia 5 ug",1.0,0,0,0,1003,404
F033174,"Jauheliha, sika-nauta, kevyt, vähärasvainen, rasvaa 10 %",1.0,1,0,0,902,702
F033179,"Rahka, maitorahka, maustamaton, rasvaa 0,3 %, laktoositon",1.0,0,0,0,1002,402
F033181,"Kalapuikko, kuitupitoiset kalapuikot, findus, uunissa",0.65,0,1,0,701,1802
F033182,"Juurekset, uunissa",0.0,0,0,0,101,205
F033189,"Rahka, maustettu, rasvaa 7 %, makea, laktoositon, valio",0.7,0,0,0,1002,402
F033199,"Pasta-jauhelihapaistos, atria, valmisateria",0.46,1,0,0,901,1801
F033204,"Kaali, valkokaali, keitetty, suolaton",0.0,0,0,0,104,901
F033205,"Ohukainen, lettu, atria",0.15,0,0,0,501,103
F033207,"Tomaattisalsa, teollinen",0.0,0,0,0,103,905
F033208,"Kylmä kastike, avokadokastike, guacamole, teollinen",0.0,0,0,0,604,1302
F033215,"Sekaleipä, kauraleipä, kaurajuntta, ullan pakari",0.0,0,0,0,503,111
F033216,"Sekaleipä, aurinkosämpylät, ullan pakari",0.0,0,0,0,501,103
F033217,"Ruisleipä, ruiskakko, ruissämpylät, ullan pakari",0.0,0,0,0,502,110
F033219,"Sekaleipä, 3-viljan leipä, pirjon pakari",0.0,0,0,0,501,103
F033265,"Pähkinä, cashewpähkinä, suklaakuorrutus",0.1,0,0,0,201,1202
F033266,"Pähkinä, cashewpähkinä, jogurttikuorrutus",0.1,0,0,0,201,1203
F033271,"Pasta carbonara, hk via, valmisateria",0.5,1,0,0,905,1801
F033278,"Kalakeitto, täyteläinen lohikeitto, kokkikartano snellman, valmisateria",0.3,0,1,0,701,1802
F033279,"Tomaattikeitto, tomaatti-vuohenjuustokeitto, kokkikartano snellman, valmisateria",0.58,0,0,0,1003,905
F033280,"Jogurtti, maustettu, rasvaa 2 %, laktoositon, d-vit 1 ug",0.6,0,0,0,1002,402
F033284,"Jogurtti, maustamaton, rasvaton, laktoositon, d-vit 1 ug",1.0,0,0,0,1002,402
F033295,"Jogurtti, maustamaton, a+, rasvaton, vl, d-vit 1 ug",1.0,0,0,0,1002,402
F033313,"Panang currybroileri jasmiiniriisillä, kitchen joy thai-cube, valmisateria",0.4,1,0,0,201,1801
F033323,"Urheilujuomatiiviste, hiilihydraattijuoma, dexal heavy",0.0,0,0,0,1401,1503
F033324,"Tikka masala broileria jasmiiniriisillä, kitchen joy thai-cube, valmisateria",0.55,1,0,0,903,1801
F033343,"Urheilujuoma, proteiinijuoma, leader protein 40",0.5,0,0,0,1401,1503
F033344,"Rahka, välipalarahka, valio, rasvaa 2,9 %, vl, ei lisätty d-vitamiinia",1.0,0,0,0,1002,402
F033346,"Pulla, keskirasvainen, kevytmaito",0.28,0,0,0,501,1201
F033356,"Jogurtti, maustettu, activia, rasvaa 3 %, vl, probiootteja",0.6,0,0,0,1002,402
F033357,"Kahvi, murukahvi, pikakahvi, valmistamaton",0.0,0,0,0,1201,1403
F033364,"Broilerifilee, marinoitu, uunissa",0.75,1,0,0,903,703
F033365,"Broilerifileesuikale, marinoitu, paistettu",0.75,1,0,0,903,703
F033370,"Kebabliha, lihapitoisuus 75 %",1.0,1,0,0,906,702
F033382,"Lohi, lämminsavustettu",1.0,0,1,0,701,602
F033386,"Misokeitto, miso shiru, sisältää tofua",0.0,0,0,0,201,1805
F033390,"Munakas, tamago, japanilainen munakas",0.51,0,0,0,801,501
F033394,"Sushi, levärulla, kurkku, maki",0.0,0,0,0,505,1809
F033402,"Mannapuuro, vatkattu, puolukka, vispipuuro, pirkka/saarioinen",0.0,0,0,0,501,103
F033404,"Rahka, maustettu, danio, rasvaa 3 %, ei lisätty d-vitamiinia",0.7,0,0,0,1002,402
F033406,"Perunalaatikko, jauheliha-pekonikiusaus, hk, valmisateria",0.75,1,0,0,901,1801
F033410,"Jogurtti, maustettu, rasvaa 2 %",0.6,0,0,0,1002,402
F033414,"Kirjolohifilee, lämminsavustettu",1.0,0,1,0,701,602
F033419,Kirjolohifilee,1.0,0,1,0,701,602
F033420,"Lohifilee, kylmäsavustettu",1.0,0,1,0,701,602
F033424,"Makrilli, savustettu",1.0,0,1,0,701,603
F033428,"Kahvi, kahvijuoma, murukahvi, pikakahvi, keitetty",0.0,0,0,0,1201,1403
F033432,"Makeinen, vohvelia ja suklaata, suffeli, fazer",0.2,0,0,0,1101,1204
F033433,"Basilika, kuivattu",0.0,0,0,0,102,1301
F033436,"Ruusunmarja, kuivattu",0.0,0,0,0,404,1003
F033438,"Erikoiskahvijuoma, caffe latte, makeuttamaton, rasvaton maito",0.9,0,0,0,1001,1403
F033439,"Erikoiskahvijuoma, caffe latte, makeuttamaton, kevytmaito",0.9,0,0,0,1001,1403
F033441,"Kahvi, cappuccino, makeuttamaton, kevytmaito",0.67,0,0,0,1001,1403
F033447,"Makeinen, vaahtokarkki, vaahtokaramelli",0.0,0,0,0,1101,1204
F033449,"Juusto, tuotekeskiarvo",1.0,0,0,0,1003,404
F033452,"Soijavälipala, hapatettu, maustamaton, rasvaa 2,3 %",0.0,0,0,0,201,302
F033453,"Jogurtti, maustettu, activia unelma, rasvaa 3,5 %, probiootteja",1.0,0,0,0,1002,402
F033456,Pinaatti,0.0,0,0,0,102,901
F033459,"Hernekeitto, naudanpaistijauheliha",0.4,1,0,0,901,1805
F033465,"Juusto, halloumijuusto, vuohenmaito, rasvaa 22 %",1.0,0,0,0,1001,404
F033466,"Maito, keskiarvo, d-vitamiinia 1 ug",1.0,0,0,0,1001,401
F033472,"Smoothie, marja/hedelmäjuoma",0.0,0,0,0,1201,1407
F033475,"Jogurtti, maustettu, activia vilja, 1,5 %, keinotek. makeutettu, probiootteja",0.55,0,0,0,1002,402
F033477,"Wokatut kasvikset, sipuli, paprika, kesäkurpitsa, porkkana, tomaatti",0.0,0,0,0,104,906
F033478,"Turska, uunissa paistettu, suolaa",1.0,0,1,0,701,603
F033482,"Tapas, marinoidut herkkusienet, oliiviöljy",0.0,0,0,0,104,905
F033484,"Jalapeno, säilyke, etikkaliemi",0.0,0,0,0,104,905
F033487,"Kasvirasvalevite 70 %, keiju laktoositon, catering, d-vit 20 ug",0.0,0,0,0,602,1101
F033488,"Margariini 40 %, keiju kevyt laktoositon, catering, d-vit 20 ug",0.0,0,0,0,602,1101
F033489,"Margariini 60 %, keiju normaalisuolainen, catering, d-vit 20 ug",0.0,0,0,0,602,1101
F033494,"Paprika, punainen, säilyke",0.0,0,0,0,104,905
F033496,"Kasvirasvalevite 70%, becel gold, d-vit 10 ug",0.0,0,0,0,602,1101
F033499,"Soijarouhe, vaalea tai tumma",0.0,0,0,0,201,302
F033501,"Tofu, soijavalmiste",0.0,0,0,0,201,302
F033502,"Nakki, soijanakki",0.0,0,0,0,201,302
F033519,"Makeutusaine, stevia, canderel green -jauhe",0.0,0,0,0,1401,1701
F033520,"Makeutusaine, stevia, canderel green -puriste",0.0,0,0,0,1401,1701
F033521,"Makeutusaine, stevia, canderel green -stick",0.0,0,0,0,1401,1701
F033531,"Pulla, mustikka-vadelmapitko, pullava, oululainen, fazer",0.2,0,0,0,501,1201
F033540,"Broilerinuggetti, kananpojan paneroidut nuggetit, hk/kariniemi",0.7,1,0,0,903,703
F033542,"Suklaa, tumma, 80 %",0.0,0,0,0,1101,1202
F033553,"Maustekastike, hapanimelä, dippikastike",0.0,0,0,0,604,1302
F033554,"Juusto, polar täyteläinen, 28 % rasvaa, valio, d-vitamiinia 5 ug",1.0,0,0,0,1003,404
F033556,"Juusto, polar 15 % rasvaa, valio",1.0,0,0,0,1003,404
F033558,"Keksi, suolakeksi, pirkka/rainbow",0.0,0,0,0,501,103
F033559,"Mansikkahillo, teollinen, sokeria 46 %",0.0,0,0,0,1101,1203
